restaurant_visits,restaurant_spend_usd,bar_lounge_visits,spa_treatments_count,spa_spend_usd,gym_checkins_count,pool_beach_visits_count,activity_bookings_count,kids_club_sessions,tour_bookings_count,business_center_hours,concierge_requests_count,transport_requests_count,laundry_requests_count,service_complaint_count,total_dining_spend,total_wellness_usage,total_business_services,family_activity_score,guest_cluster
6,426.17,1,2,303.67,0,3,0,0,1,0.0,0,0,4,1,509.59000000000003,5,4.0,1,0
5,269.26,3,1,142.55,1,1,7,0,1,0.0,2,1,0,1,269.26,3,3.0,8,5
6,294.39,1,0,0.0,1,1,1,1,1,0.0,1,1,1,0,508.65999999999997,2,3.0,3,0
3,140.64,0,6,1007.23,2,6,3,0,0,2.6,4,1,0,0,215.29,14,7.6,3,2
2,157.43,1,0,0.0,1,0,0,0,0,4.5,5,5,5,0,157.43,1,19.5,0,3
5,427.57,0,1,209.95,1,3,5,4,2,4.6,2,0,0,1,427.57,5,6.6,11,1
1,76.31,1,0,0.0,0,0,0,0,0,3.6,2,2,0,0,76.31,0,7.6,0,3
2,140.55,0,1,242.12,0,9,0,2,2,0.0,0,1,0,0,230.88,10,1.0,4,1
1,104.92,0,0,0.0,1,1,0,0,0,0.0,0,2,0,3,104.92,2,2.0,0,4
2,173.44,1,0,0.0,2,0,0,0,0,2.2,2,2,2,2,173.44,2,8.2,0,3
5,352.08,5,6,825.79,3,7,3,0,0,0.0,3,0,0,0,486.17999999999995,16,3.0,3,2
0,0.0,1,0,0.0,0,0,0,1,0,2.5,1,4,1,0,118.75,0,8.5,1,3
2,240.27,0,0,0.0,1,1,4,0,2,0.0,4,0,0,0,240.27,2,4.0,6,5
4,313.01,2,0,0.0,2,4,1,2,0,0.0,3,1,1,0,528.87,6,5.0,3,0
4,19.2,1,0,0.0,2,0,0,0,0,0.0,2,0,0,0,259.67,2,2.0,0,4
0,0.0,1,0,0.0,0,0,0,0,1,0.0,0,0,0,0,82.71,0,0.0,1,4
9,864.87,0,0,0.0,1,3,2,0,2,0.0,1,2,0,0,947.67,4,3.0,4,0
6,283.87,3,4,418.33,1,2,2,0,1,0.0,5,0,0,0,422.31,7,5.0,3,2
4,206.92,2,0,0.0,0,0,0,0,0,0.0,1,0,0,1,249.12,0,1.0,0,4
6,363.39,0,1,89.0,0,1,1,3,3,0.0,1,0,1,0,434.01,2,2.0,7,1
0,0.0,0,0,0.0,0,0,0,0,2,0.0,0,0,0,0,0.0,0,0.0,2,4
3,193.62,2,6,870.99,3,2,2,0,0,0.0,2,0,1,0,320.69,11,3.0,2,2
0,0.0,1,1,168.68,0,0,0,0,0,0.0,0,2,0,1,0.0,1,2.0,0,4
1,65.3,2,0,0.0,1,0,0,0,0,3.2,1,0,3,2,65.3,1,7.2,0,3
4,308.47,0,0,0.0,0,2,4,4,1,0.0,3,0,1,0,308.47,2,4.0,9,1
7,440.59,0,0,0.0,0,2,1,3,1,0.0,1,2,2,1,563.54,2,5.0,5,1
6,273.1,2,0,0.0,1,2,0,5,3,0.0,2,0,0,1,318.57000000000005,3,2.0,8,1
0,0.0,1,0,0.0,0,0,0,0,0,0.0,2,0,0,0,0.0,0,2.0,0,4
7,631.47,1,0,0.0,0,4,4,0,0,0.0,0,0,1,0,696.64,4,1.0,4,0
2,136.92,0,1,227.55,2,0,0,0,0,6.5,2,2,2,0,202.44,3,12.5,0,3
5,317.33,0,0,0.0,0,2,2,5,0,0.0,3,0,0,0,409.15,2,3.0,7,1
4,415.55,2,0,0.0,0,2,1,0,0,0.0,0,1,0,0,415.55,2,1.0,1,0
4,177.68,1,0,0.0,0,6,2,2,1,0.0,3,0,2,0,177.68,6,5.0,5,1
0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,2,0,1,156.07,0,2.0,1,4
2,139.45,4,2,236.63,0,2,0,0,0,0.0,2,1,0,0,402.43,4,3.0,0,4
0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,1,0.0,0,1.0,0,4
0,0.0,4,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0.0,0,1.0,0,4
5,193.07,2,6,562.39,4,3,0,0,0,0.0,1,0,0,0,287.7,13,1.0,0,2
1,69.14,1,0,0.0,0,0,1,0,0,0.0,0,0,0,1,69.14,0,0.0,1,4
4,338.95,0,4,575.41,5,2,2,0,0,0.0,2,0,1,0,338.95,11,3.0,2,2
4,227.81,1,0,0.0,4,3,4,0,4,0.0,3,4,2,0,280.97,7,9.0,8,5
9,566.97,0,2,369.78,2,6,3,0,1,0.0,3,3,2,0,694.09,10,8.0,4,2
3,325.93,0,1,279.75,1,0,0,0,2,0.0,2,1,0,0,325.93,2,3.0,2,4
2,161.98,3,0,0.0,1,0,0,0,0,3.5,6,3,1,0,379.69,1,13.5,0,3
8,578.89,0,0,0.0,0,5,3,3,2,0.0,0,1,0,0,742.26,5,1.0,8,1
2,246.22,0,3,655.75,1,0,1,0,1,0.0,1,1,1,0,246.22,4,3.0,2,2
2,90.3,0,1,116.99,0,7,2,5,2,0.1,2,0,0,0,201.20999999999998,8,2.1,9,1
5,433.44,3,1,167.48,0,0,2,0,0,0.0,2,2,0,0,856.36,1,4.0,2,0
3,193.87,0,2,184.15,0,3,2,5,2,0.0,3,2,1,0,193.87,5,6.0,9,1
4,181.62,1,0,0.0,2,1,2,0,2,0.0,5,1,0,0,276.4,3,6.0,4,5
10,1003.86,6,6,1019.48,0,1,1,0,0,0.0,3,0,3,0,1087.83,7,6.0,1,0
12,1339.55,3,4,819.0,2,5,0,0,0,0.0,2,0,1,0,1384.3,11,3.0,0,2
2,193.81,1,4,533.75,1,2,2,0,1,0.0,1,2,0,0,193.81,7,3.0,3,2
7,652.48,3,1,277.89,0,7,2,0,3,0.0,1,1,0,0,922.1600000000001,8,2.0,5,0
0,0.0,2,0,0.0,1,0,0,0,0,1.6,8,0,2,0,133.69,1,11.6,0,3
3,204.26,1,0,0.0,2,1,3,0,5,0.0,2,3,1,0,204.26,3,6.0,8,5
4,237.62,0,1,152.68,0,4,4,5,1,0.0,3,1,0,0,310.27,5,4.0,10,1
0,0.0,2,1,199.19,1,2,2,0,4,0.0,5,4,1,0,42.93,4,10.0,6,5
6,264.54,1,0,0.0,0,0,2,0,2,0.0,3,2,2,0,322.37,0,7.0,4,5
5,308.69,4,1,146.46,1,1,1,0,2,0.0,2,3,0,1,451.41999999999996,3,5.0,3,0
0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0,0,0,0.0,0,0.0,1,4
1,74.13,1,0,0.0,1,0,0,0,0,0.8,2,4,3,0,260.26,1,9.8,0,3
2,237.4,1,1,212.31,1,0,0,0,1,2.8,2,2,2,0,237.4,2,8.8,1,3
4,273.44,1,0,0.0,3,1,4,0,2,0.0,2,0,1,0,273.44,4,3.0,6,5
7,575.4,4,1,94.9,1,2,0,0,0,0.0,0,2,1,0,794.61,4,3.0,0,0
1,64.49,1,1,148.06,0,5,1,0,0,0.0,1,2,0,0,64.49,6,3.0,1,4
3,224.15,0,3,689.56,3,0,3,0,0,0.0,1,0,1,0,296.13,6,2.0,3,2
4,417.72,1,0,0.0,0,1,1,0,0,0.0,2,3,1,0,581.63,1,6.0,1,0
2,230.34,1,0,0.0,1,0,0,0,0,3.0,3,2,1,0,305.02,1,9.0,0,3
0,0.0,0,0,0.0,0,0,1,0,1,0.0,2,0,0,1,38.87,0,2.0,2,4
6,367.46,1,5,859.73,2,1,4,0,1,0.4,2,2,1,0,522.75,8,5.4,5,2
5,562.56,2,3,601.38,2,7,1,0,1,0.0,2,0,1,1,705.78,12,3.0,2,2
7,594.43,2,1,190.5,3,2,1,0,4,0.0,1,1,0,0,863.4399999999999,6,2.0,5,0
8,516.98,1,2,184.74,0,1,0,0,0,0.0,0,0,1,0,845.5699999999999,3,1.0,0,0
1,74.57,2,0,0.0,0,0,0,0,0,3.2,5,1,0,4,152.87,0,9.2,0,3
7,340.97,1,0,0.0,1,0,0,0,0,0.0,0,0,0,0,429.11,1,0.0,0,0
3,279.15,2,0,0.0,0,0,2,0,0,0.0,1,1,1,0,374.41999999999996,0,3.0,2,4
4,241.79,2,0,0.0,0,2,4,0,1,0.0,3,1,0,0,416.4,2,4.0,5,5
0,0.0,2,0,0.0,0,0,1,0,1,0.0,0,0,0,0,67.14,0,0.0,2,4
3,230.37,2,0,0.0,2,4,3,0,3,0.0,5,3,0,0,315.56,6,8.0,6,5
1,75.79,0,0,0.0,1,0,0,0,1,0.0,0,0,0,1,75.79,1,0.0,1,4
1,48.76,0,0,0.0,0,0,0,0,1,0.0,0,1,0,0,91.66,0,1.0,1,4
1,123.67,0,0,0.0,0,3,5,0,4,0.0,5,0,2,0,123.67,3,7.0,9,5
0,0.0,0,0,0.0,0,0,1,0,1,0.0,0,1,0,1,0.0,0,1.0,2,4
5,276.43,2,3,195.94,4,4,0,0,0,0.0,2,0,1,0,276.43,11,3.0,0,2
3,273.88,1,2,345.16,2,2,2,1,0,0.0,1,2,0,0,373.12,6,3.0,3,2
2,105.91,1,3,352.7,1,1,4,0,1,0.0,0,0,0,0,320.65,5,0.0,5,4
1,105.58,0,1,187.03,1,0,0,0,0,5.9,4,2,0,0,105.58,2,11.9,0,3
9,312.59,3,1,98.1,1,6,0,0,1,0.0,2,1,1,0,373.79999999999995,8,4.0,1,0
8,435.37,0,0,0.0,1,5,5,0,0,0.0,0,1,0,1,435.37,6,1.0,5,1
8,436.83,2,0,0.0,1,2,4,0,2,0.0,8,2,0,0,436.83,3,10.0,6,5
5,526.8,6,0,0.0,0,0,3,0,0,0.0,3,2,1,0,886.24,0,6.0,3,0
0,0.0,0,0,0.0,0,0,0,0,1,0.0,1,0,1,0,0.0,0,2.0,1,4
7,393.35,1,0,0.0,0,4,3,5,1,0.0,2,1,0,2,602.2,4,3.0,9,1
4,300.05,2,0,0.0,0,0,0,0,2,4.3,2,2,0,0,300.05,0,8.3,2,3
3,152.85,1,0,0.0,0,0,0,0,0,3.1,3,1,3,1,280.88,0,10.1,0,3
4,381.92,1,2,322.13,1,3,3,0,0,0.0,1,1,1,0,618.36,6,3.0,3,2
1,98.25,1,0,0.0,2,0,0,0,0,0.6,1,2,3,1,159.23,2,6.6,0,3
2,147.7,2,2,356.28,1,0,3,0,1,0.0,2,0,0,0,198.89999999999998,3,2.0,4,4
6,293.9,5,0,0.0,0,0,1,0,0,0.0,0,1,1,0,366.22999999999996,0,2.0,1,0
1,69.41,0,0,0.0,0,1,0,0,0,0.0,0,1,0,1,122.44,1,1.0,0,4
2,231.46,2,1,184.0,2,0,0,0,0,4.7,1,2,2,0,356.05,3,9.7,0,3
6,576.76,0,1,175.72,0,5,2,6,2,0.0,0,1,2,0,638.48,6,3.0,10,1
5,494.34,2,1,202.22,1,3,7,0,2,0.0,5,2,0,1,581.8,5,7.0,9,5
2,220.35,1,5,1094.57,3,2,0,0,0,0.0,2,1,0,0,282.01,10,3.0,0,2
2,213.35,0,0,0.0,0,0,0,0,0,3.7,1,3,0,1,301.73,0,7.7,0,3
1,68.03,0,0,0.0,1,0,0,0,0,0.0,2,0,1,0,107.80000000000001,1,3.0,0,4
1,63.38,0,0,0.0,1,0,0,0,0,1.8,0,2,1,0,199.01999999999998,1,4.8,0,4
0,0.0,0,0,0.0,1,0,0,0,1,0.0,0,1,0,0,56.22,1,1.0,1,4
5,381.18,1,0,0.0,0,3,3,0,0,0.0,1,1,1,0,381.18,3,3.0,3,0
5,325.64,4,1,159.78,2,3,5,0,4,0.0,6,5,0,0,403.53999999999996,6,11.0,9,5
4,78.84,0,0,0.0,0,0,5,0,1,0.0,1,0,0,0,78.84,0,1.0,6,4
0,0.0,1,0,0.0,2,0,0,0,2,0.0,1,0,0,0,0.0,2,1.0,2,4
6,519.19,4,2,350.23,0,0,0,0,0,0.0,2,0,0,0,932.1800000000001,2,2.0,0,0
5,275.2,0,0,0.0,0,6,0,0,1,0.0,3,0,0,0,397.9,6,3.0,1,0
1,24.56,0,0,0.0,2,0,0,0,0,3.7,4,2,1,1,102.32000000000001,2,10.7,0,3
0,0.0,1,0,0.0,1,0,0,0,0,4.5,1,1,2,1,76.69,1,8.5,0,3
2,76.91,0,0,0.0,0,0,0,0,1,0.0,0,1,0,1,76.91,0,1.0,1,4
1,71.95,0,0,0.0,0,0,0,0,0,3.8,3,2,2,1,175.38,0,10.8,0,3
6,541.14,1,0,0.0,0,3,4,5,3,0.0,3,0,1,0,541.14,3,4.0,12,1
3,212.0,1,0,0.0,1,4,4,2,1,0.0,1,0,0,0,212.0,5,1.0,7,1
2,217.34,1,5,808.47,4,7,3,0,0,0.0,1,0,0,0,574.42,16,1.0,3,2
7,384.5,3,1,164.05,0,2,0,0,1,0.0,1,1,0,0,598.08,3,2.0,1,0
1,85.87,3,0,0.0,1,1,4,0,3,0.0,3,0,0,0,85.87,2,3.0,7,5
3,370.29,1,0,0.0,2,2,5,0,4,0.0,3,0,0,0,370.29,4,3.0,9,5
2,97.15,0,1,74.57,0,2,3,0,2,0.0,3,3,1,0,169.84,3,7.0,5,5
8,805.67,2,6,1133.51,3,5,2,0,1,0.0,2,1,1,0,1051.34,14,4.0,3,2
3,148.76,0,0,0.0,0,0,2,0,0,0.0,0,1,0,2,215.95999999999998,0,1.0,2,4
1,87.09,0,0,0.0,1,0,0,0,0,0.0,0,0,0,1,171.91,1,0.0,0,4
10,910.87,0,0,0.0,0,4,5,4,0,0.0,1,0,0,0,984.62,4,1.0,9,1
1,48.05,0,0,0.0,0,0,0,0,0,1.9,0,2,2,0,164.04,0,5.9,0,3
0,0.0,0,0,0.0,0,0,1,0,2,0.0,2,0,0,1,0.0,0,2.0,3,4
5,656.78,1,4,844.13,3,0,2,0,1,0.0,2,0,1,0,751.6999999999999,7,3.0,3,2
1,91.14,1,1,236.23,1,2,5,0,6,0.0,6,2,1,1,91.14,4,9.0,11,5
0,0.0,1,0,0.0,0,1,0,0,1,0.0,0,0,0,1,114.41,1,0.0,1,4
8,171.02,2,0,0.0,1,0,0,0,1,0.0,0,3,0,0,523.75,1,3.0,1,0
1,61.97,0,0,0.0,0,0,1,0,1,0.0,0,0,0,1,113.19999999999999,0,0.0,2,4
4,273.81,3,1,188.71,2,3,6,0,4,0.0,9,1,1,0,273.81,6,11.0,10,5
1,95.89,2,0,0.0,0,0,0,0,0,3.6,2,2,1,0,259.24,0,8.6,0,3
4,296.95,1,1,139.61,1,6,2,0,0,0.0,2,0,0,0,372.18,8,2.0,2,2
0,0.0,0,1,175.07,0,0,0,0,0,0.0,0,1,1,1,0.0,1,2.0,0,4
3,223.73,2,4,554.36,0,7,2,0,1,0.0,0,0,1,0,322.73,11,1.0,3,2
2,118.83,0,1,113.82,1,0,0,0,0,1.7,0,4,4,0,183.5,2,9.7,0,3
3,337.18,1,0,0.0,1,6,1,3,0,0.0,0,1,0,1,489.22,7,1.0,4,1
6,500.38,1,5,797.58,3,2,0,0,2,0.0,0,2,0,0,772.0799999999999,10,2.0,2,2
3,241.03,1,0,0.0,1,0,4,0,3,0.0,7,1,0,0,241.03,1,8.0,7,5
5,343.41,0,0,0.0,0,4,2,0,2,0.0,1,1,0,0,412.70000000000005,4,2.0,4,1
9,463.77,2,3,378.17,1,4,3,0,0,0.0,2,4,1,0,647.17,8,7.0,3,2
1,62.88,0,0,0.0,0,1,0,0,0,0.0,0,2,0,0,62.88,1,2.0,0,4
0,0.0,2,0,0.0,0,0,0,0,1,1.2,4,4,1,0,87.92,0,10.2,1,3
5,277.56,1,7,782.04,2,3,1,0,1,0.0,2,0,1,0,557.48,12,3.0,2,2
7,258.13,1,0,0.0,0,0,0,0,1,0.0,0,1,0,1,813.88,0,1.0,1,0
5,375.24,1,0,0.0,1,3,3,0,1,0.0,10,4,0,0,447.09000000000003,4,14.0,4,5
3,229.28,3,0,0.0,2,0,1,0,0,0.0,3,0,2,1,545.17,2,5.0,1,4
1,90.06,0,1,117.04,0,0,0,0,1,1.0,3,3,1,1,153.12,1,8.0,1,3
6,365.63,2,1,125.35,3,2,4,0,3,0.0,0,0,0,1,481.15999999999997,6,0.0,7,5
5,403.19,1,1,192.97,0,3,3,4,2,0.0,2,2,0,0,457.83,4,4.0,9,1
1,89.08,0,0,0.0,1,0,0,0,0,6.6,1,3,1,0,89.08,1,11.6,0,3
8,619.08,2,0,0.0,1,5,4,3,2,0.0,3,1,1,0,619.08,6,5.0,9,1
6,270.74,2,4,362.14,2,1,0,0,1,0.0,4,0,0,1,499.28,7,4.0,1,2
1,77.37,1,0,0.0,1,0,0,0,0,0.8,2,3,1,1,133.01,1,6.8,0,3
5,340.13,0,0,0.0,0,3,4,9,3,2.8,1,0,0,0,548.35,3,3.8,16,1
3,227.04,0,3,360.02,2,1,1,0,0,0.0,3,0,1,0,368.99,6,4.0,1,2
5,326.72,3,2,352.53,2,2,1,0,1,0.0,1,1,0,0,326.72,6,2.0,2,0
4,170.15,0,1,105.24,0,6,3,5,1,0.3,0,2,0,1,170.15,7,2.3,9,1
2,90.58,2,0,0.0,0,0,0,0,1,0.0,0,1,0,0,90.58,0,1.0,1,4
11,800.86,4,1,146.73,0,6,1,0,1,0.0,0,2,1,0,1020.48,7,3.0,2,0
8,510.67,0,0,0.0,0,4,4,7,3,0.0,1,1,0,0,663.65,4,2.0,14,1
3,224.98,0,0,0.0,2,0,0,0,0,2.3,1,1,1,0,449.51,2,5.3,0,4
6,576.13,4,2,306.53,1,8,1,0,1,0.0,1,1,0,0,576.13,11,2.0,2,2
10,133.09,2,0,0.0,1,3,1,0,0,5.4,1,3,0,0,345.32,4,9.4,1,3
5,337.82,0,0,0.0,1,4,1,0,4,0.0,6,3,0,0,337.82,5,9.0,5,5
7,622.81,1,1,222.2,1,2,3,0,0,0.0,2,1,1,0,622.81,4,4.0,3,0
5,531.99,2,1,186.21,0,4,2,0,2,0.4,1,1,1,0,593.8,5,3.4,4,0
2,141.93,2,2,249.48,4,0,1,0,1,0.0,1,1,1,0,141.93,6,3.0,2,2
1,124.73,0,0,0.0,0,5,2,6,1,0.0,0,3,0,0,124.73,5,3.0,9,1
5,467.96,2,1,111.12,1,3,0,0,0,0.0,2,0,0,0,543.49,5,2.0,0,0
2,102.0,3,1,160.86,2,0,2,0,3,0.0,4,2,2,1,102.0,3,8.0,5,5
2,138.14,0,1,149.19,3,3,0,0,0,0.0,3,0,0,0,138.14,7,3.0,0,4
6,304.4,0,0,0.0,2,0,0,0,0,0.0,3,2,0,1,436.68999999999994,2,5.0,0,4
2,58.43,2,0,0.0,0,0,0,0,1,0.0,2,0,0,0,118.63,0,2.0,1,4
1,67.2,2,0,0.0,2,0,0,0,0,4.4,4,4,2,0,281.38,2,14.4,0,3
2,227.93,1,1,279.62,2,2,4,0,6,0.0,3,1,1,0,227.93,5,5.0,10,5
1,97.32,2,0,0.0,1,0,3,0,4,0.0,3,2,1,0,214.43,1,6.0,7,5
1,95.41,0,0,0.0,2,3,5,5,0,0.0,1,0,0,0,95.41,5,1.0,10,1
6,391.49,4,1,80.64,1,1,0,0,1,0.0,0,1,1,0,391.49,3,2.0,1,0
4,256.12,1,0,0.0,1,2,2,7,3,0.0,2,2,1,0,362.69,3,5.0,12,1
3,125.56,4,0,0.0,0,2,1,0,1,0.0,0,2,1,0,420.33,2,3.0,2,4
0,0.0,2,0,0.0,0,0,0,0,0,3.8,3,0,2,0,199.69,0,8.8,0,3
5,349.36,2,1,152.34,0,0,0,0,2,0.0,0,1,0,0,349.36,1,1.0,2,0
8,474.93,0,0,0.0,2,4,4,0,1,4.1,1,2,0,0,514.25,6,7.1,5,1
6,619.77,1,1,201.96,6,7,2,0,1,0.0,2,0,1,0,764.31,14,3.0,3,2
7,604.69,4,1,192.87,1,0,1,0,1,0.0,1,1,1,0,819.72,2,3.0,2,0
2,171.69,3,0,0.0,2,0,0,0,1,0.0,1,1,0,1,171.69,2,2.0,1,4
6,536.48,3,5,1136.42,2,6,0,0,2,0.0,3,1,3,0,667.26,13,7.0,2,2
1,51.27,1,0,0.0,1,1,1,0,0,0.0,1,1,0,3,146.78,2,2.0,1,4
3,229.76,3,4,695.26,0,4,3,0,1,0.0,1,2,0,0,382.07,8,3.0,4,2
1,88.87,0,7,1779.02,0,2,1,0,1,0.0,0,2,0,0,185.51,9,2.0,2,2
0,0.0,2,0,0.0,0,0,0,0,0,2.3,4,2,1,1,131.51,0,9.3,0,3
7,609.32,1,3,614.87,4,0,3,0,2,0.0,0,0,0,0,778.9300000000001,7,0.0,5,2
6,659.85,3,0,0.0,1,5,1,0,1,0.0,0,1,1,0,659.85,6,2.0,2,0
6,438.06,1,7,1215.14,3,4,2,0,1,0.0,4,0,1,0,438.06,14,5.0,3,2
5,504.51,4,1,163.31,3,4,0,0,2,0.0,0,0,2,0,569.5699999999999,8,2.0,2,0
4,281.54,0,1,185.47,2,1,4,0,2,0.0,3,3,1,0,281.54,4,7.0,6,5
2,98.96,1,0,0.0,1,0,0,0,0,0.6,3,0,4,0,156.78,1,7.6,0,3
2,192.9,1,0,0.0,0,2,1,0,0,0.0,0,0,0,0,267.0,2,0.0,1,4
5,399.42,1,0,0.0,2,0,3,0,2,2.5,3,1,1,0,399.42,2,7.5,5,5
3,287.71,0,1,260.35,1,7,1,4,1,1.7,0,1,1,0,485.84,9,3.7,6,1
9,274.59,6,0,0.0,0,0,2,0,0,0.5,2,0,3,0,626.93,0,5.5,2,0
5,490.23,0,0,0.0,0,0,2,8,2,0.0,0,2,1,0,490.23,0,3.0,12,1
1,61.87,0,0,0.0,0,0,0,0,2,1.5,3,4,2,1,141.85,0,10.5,2,3
0,0.0,1,0,0.0,2,0,0,0,0,1.6,3,2,1,0,109.03,2,7.6,0,3
2,242.73,3,2,403.12,3,3,1,0,0,0.0,3,1,1,0,425.23,8,5.0,1,2
2,180.01,3,0,0.0,0,0,0,0,0,0.5,0,3,1,0,406.28,0,4.5,0,4
7,721.06,0,0,0.0,1,3,0,0,0,0.0,3,0,0,0,721.06,4,3.0,0,0
2,117.32,3,0,0.0,0,0,0,0,0,6.1,5,2,1,0,180.72,0,14.1,0,3
7,333.73,1,5,559.91,0,3,3,3,2,0.0,1,1,0,0,333.73,8,2.0,8,1
7,580.47,1,4,697.71,2,3,1,0,1,0.6,4,0,2,0,693.33,9,6.6,2,2
7,315.0,1,0,0.0,0,3,3,2,3,0.0,0,1,0,0,315.0,3,1.0,8,1
5,133.31,3,1,134.13,2,2,8,0,3,0.0,4,0,0,1,187.45,5,4.0,11,5
10,1199.25,0,2,481.68,2,3,0,0,0,0.0,1,1,2,0,1261.89,7,4.0,0,0
9,860.8,4,0,0.0,1,1,0,0,0,0.0,0,0,3,1,1001.17,2,3.0,0,0
1,79.18,2,4,578.7,1,2,3,0,3,0.0,4,2,0,1,130.81,7,6.0,6,5
3,172.09,1,0,0.0,0,0,1,0,0,3.0,5,4,1,0,290.40999999999997,0,13.0,1,3
4,331.95,1,1,110.78,0,2,2,0,3,0.0,3,5,1,0,425.18,3,9.0,5,5
7,491.52,1,0,0.0,1,2,1,0,5,0.0,2,0,1,0,491.52,3,3.0,6,5
11,636.65,2,2,355.55,1,2,3,0,1,0.0,1,2,1,0,877.42,5,4.0,4,0
7,651.7,5,0,0.0,0,2,0,0,0,0.1,4,2,1,0,651.7,2,7.1,0,0
2,151.73,2,6,635.15,0,1,4,0,1,0.0,0,0,1,0,258.66999999999996,7,1.0,5,2
1,103.81,0,1,188.21,5,4,0,0,1,0.0,4,0,0,0,172.88,10,4.0,1,2
4,295.39,0,0,0.0,1,3,1,4,1,0.0,4,2,2,0,352.63,4,8.0,6,1
1,97.22,0,0,0.0,0,0,0,0,0,0.0,1,1,0,3,189.4,0,2.0,0,4
4,442.19,0,1,219.08,1,5,4,4,0,0.0,0,2,0,0,501.07,7,2.0,8,1
7,517.58,0,1,235.98,0,5,1,0,0,0.0,1,0,1,0,761.5400000000001,6,2.0,1,0
0,0.0,0,0,0.0,0,0,0,0,0,5.3,3,3,3,1,130.32,0,14.3,0,3
3,262.96,1,4,518.88,1,3,0,0,0,0.0,2,1,0,1,807.96,8,3.0,0,2
6,517.74,0,3,369.25,1,0,2,0,1,0.0,2,2,1,0,517.74,4,5.0,3,0
6,351.16,0,2,170.56,0,5,3,6,2,0.0,4,1,0,0,484.04,7,5.0,11,1
9,601.99,7,2,281.41,2,3,0,0,0,0.0,0,1,1,0,756.78,7,2.0,0,0
2,111.03,2,0,0.0,1,0,0,0,1,2.3,4,3,1,1,429.48,1,10.3,1,3
4,384.33,2,0,0.0,1,1,0,0,1,0.0,4,1,0,1,750.28,2,5.0,1,0
2,212.68,0,0,0.0,2,6,4,0,2,3.1,6,2,1,0,292.89,8,12.1,6,5
9,467.44,2,3,354.49,0,1,3,0,1,0.0,2,1,1,1,567.08,4,4.0,4,0
5,317.5,0,6,413.66,2,2,1,0,0,4.5,1,0,1,0,317.5,10,6.5,1,2
5,517.86,4,0,0.0,0,2,0,0,0,0.0,1,1,1,0,593.5600000000001,2,3.0,0,0
8,320.23,6,0,0.0,0,0,1,0,0,0.2,0,1,1,0,486.36,0,2.2,1,0
7,651.3,3,2,376.78,2,4,0,0,2,0.0,0,1,1,0,722.38,8,2.0,2,0
6,453.3,1,0,0.0,0,6,2,4,1,0.0,4,0,1,1,519.91,6,5.0,7,1
7,717.85,2,1,175.11,1,2,1,0,0,0.0,7,1,3,1,979.5,4,11.0,1,0
5,337.76,1,3,564.3,0,5,2,0,0,0.0,1,0,2,0,431.05,8,3.0,2,2
7,423.16,1,0,0.0,0,3,2,0,1,0.0,2,0,1,0,423.16,3,3.0,3,0
1,74.34,0,0,0.0,1,0,0,0,1,4.0,4,3,0,0,121.33000000000001,1,11.0,1,3
4,316.54,4,0,0.0,1,6,1,0,4,0.0,3,4,0,0,465.14,7,7.0,5,5
5,346.82,1,0,0.0,0,3,3,5,0,0.0,2,0,0,1,408.73,3,2.0,8,1
4,361.04,2,7,979.67,3,7,2,0,0,0.0,1,1,1,0,489.87,17,3.0,2,2
2,89.22,1,0,0.0,1,0,1,0,0,0.0,0,0,0,1,89.22,1,0.0,1,4
6,565.92,2,1,248.22,2,0,1,0,3,0.0,2,0,0,0,706.0699999999999,3,2.0,4,0
0,0.0,2,0,0.0,1,0,0,0,1,5.3,1,1,2,0,555.01,1,9.3,1,3
4,254.09,1,0,0.0,1,1,5,4,2,0.0,1,5,0,0,254.09,2,6.0,11,5
4,384.16,2,2,414.83,1,4,1,0,4,3.2,0,0,0,0,463.11,7,3.2,5,2
0,0.0,1,0,0.0,1,0,0,2,0,4.3,2,0,1,0,64.56,1,7.3,2,3
5,202.11,3,4,356.07,3,4,4,1,1,0.0,4,1,0,1,335.1,11,5.0,6,2
4,132.1,0,3,557.05,4,2,1,0,2,0.0,1,0,0,0,132.1,9,1.0,3,2
2,134.84,3,0,0.0,0,0,0,0,0,2.8,3,3,1,0,288.70000000000005,0,9.8,0,3
0,0.0,1,0,0.0,2,0,0,0,0,3.1,4,4,2,0,0.0,2,13.1,0,3
2,248.43,3,0,0.0,0,0,0,0,1,0.0,2,2,0,0,470.69,0,4.0,1,4
3,218.74,1,0,0.0,1,1,0,0,0,5.9,5,1,2,1,379.53,2,13.9,0,3
6,358.14,2,0,0.0,1,0,0,0,0,0.0,2,1,0,0,358.14,1,3.0,0,0
1,76.2,1,0,0.0,0,0,0,0,0,5.4,4,2,2,1,164.45,0,13.4,0,3
8,887.4,2,6,1254.5,4,0,4,0,1,4.8,2,1,0,0,955.65,10,7.8,5,2
1,65.24,2,0,0.0,1,0,0,0,0,1.4,4,0,1,0,132.31,1,6.4,0,3
9,713.34,3,0,0.0,1,9,6,0,1,1.3,2,2,0,0,800.4000000000001,10,5.3,7,1
1,113.51,4,1,184.36,0,1,0,0,0,3.3,4,3,1,0,113.51,2,11.3,0,3
